,Unnamed: 0,Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No_of_Trades,Deliverable_Qty,Percent_Dly_Qt_to_Traded_Qty,Date_Year,Date_Month,Day_Perc_Change,Trend,14_day_SMA,14_day_STD,14_day_bollinger_upper,14_day_bollinger_lower,Call
461,462,TITAN,EQ,2019-03-22,1102.35,1103.6,1124.4,1093.7,1102.9,1102.55,1110.33,2486418,2760745697.05,68414,852979,34.31,2019,3,0.02,Slight,1074.4,28.384651865731257,1131.1693037314626,1017.6306962685376,Hold Buy / Liquidate Short
462,464,TITAN,EQ,2019-03-25,1102.55,1102.0,1106.5,1090.4,1100.15,1100.1,1097.58,909855,998634686.6,33303,238733,26.24,2019,3,-0.22,Slight,1080.025,24.615768476580378,1129.2565369531608,1030.7934630468394,Hold Buy / Liquidate Short
463,465,TITAN,EQ,2019-03-26,1100.1,1105.0,1120.0,1088.35,1118.5,1115.75,1105.47,1851505,2046781318.55,57041,804732,43.46,2019,3,1.42,Positive,1085.7928571428572,22.634961531153206,1131.0627802051636,1040.5229340805508,Hold Buy / Liquidate Short
464,466,TITAN,EQ,2019-03-27,1115.75,1125.0,1125.0,1106.0,1121.6,1116.5,1113.89,1668427,1858435869.0,39112,648379,38.86,2019,3,0.07,Slight,1090.1178571428572,22.27605308866663,1134.6699633201906,1045.5657509655239,Hold Buy / Liquidate Short
465,467,TITAN,EQ,2019-03-28,1116.5,1120.0,1139.55,1111.45,1135.0,1134.25,1129.02,2292966,2588796827.85,68882,1148120,50.07,2019,3,1.59,Positive,1096.6142857142859,20.78419729369316,1138.1826803016722,1055.0458911268995,Hold Buy / Liquidate Short
466,468,TITAN,EQ,2019-03-29,1134.25,1134.05,1152.0,1112.0,1145.1,1141.85,1130.58,2767754,3129170273.75,81020,1146283,41.42,2019,3,0.67,Slight positive,1102.9464285714287,20.03055804252122,1143.007544656471,1062.8853124863863,Hold Buy / Liquidate Short
467,469,TITAN,EQ,2019-04-01,1141.85,1140.0,1148.0,1116.8,1121.0,1120.35,1130.06,1703651,1925231066.95,60356,689977,40.5,2019,4,-1.88,Negative,1106.6,17.95953785597801,1142.519075711956,1070.6809242880438,Hold Buy / Liquidate Short
468,470,TITAN,EQ,2019-04-02,1120.35,1125.0,1131.15,1108.4,1114.0,1111.9,1116.02,1469173,1639625839.1,51821,626447,42.64,2019,4,-0.75,Slight negative,1108.417857142857,17.026874765676233,1142.4716066742094,1074.3641076115046,Hold Buy / Liquidate Short
469,471,TITAN,EQ,2019-04-03,1111.9,1117.0,1127.2,1098.05,1104.0,1100.5,1109.85,1553200,1723820534.85,51269,578174,37.22,2019,4,-1.03,Negative,1110.0035714285714,14.908160701267393,1139.8198928311062,1080.1872500260365,Hold Short / Liquidate Buy
470,472,TITAN,EQ,2019-04-04,1100.5,1112.7,1122.6,1094.3,1106.0,1106.1,1109.41,2463998,2733595197.75,90989,818725,33.23,2019,4,0.51,Slight positive,1111.4142857142856,13.350820034915582,1138.1159257841168,1084.7126456444544,Hold Short / Liquidate Buy
471,473,TITAN,EQ,2019-04-05,1106.1,1123.0,1129.7,1101.45,1109.0,1106.4,1113.51,4108366,4574707030.6,114292,691933,16.84,2019,4,0.03,Slight,1112.0678571428568,12.817395138333522,1137.7026474195238,1086.4330668661898,Hold Short / Liquidate Buy
472,474,TITAN,EQ,2019-04-08,1106.4,1109.0,1115.0,1092.0,1104.45,1104.4,1103.66,1672293,1845649997.15,51333,512054,30.62,2019,4,-0.18,Slight,1112.2892857142856,12.642650321161486,1137.5745863566085,1087.0039850719627,Hold Short / Liquidate Buy
473,475,TITAN,EQ,2019-04-09,1104.4,1109.0,1109.95,1091.5,1099.85,1098.55,1098.0,1288739,1415029380.4,71608,550415,42.71,2019,4,-0.53,Slight negative,1111.5392857142856,13.15082885033703,1137.8409434149596,1085.2376280136116,Hold Short / Liquidate Buy
474,476,TITAN,EQ,2019-04-10,1098.55,1099.4,1105.0,1083.5,1100.8,1100.2,1093.02,1612236,1762212814.8,62466,467946,29.02,2019,4,0.15,Slight,1111.3857142857144,13.278328621830314,1137.942371529375,1084.8290570420538,Hold Short / Liquidate Buy
475,477,TITAN,EQ,2019-04-11,1100.2,1106.95,1106.95,1090.1,1105.1,1105.05,1099.42,1412462,1552895174.1,55137,467674,33.11,2019,4,0.44,Slight,1111.564285714286,13.16670376033406,1137.897693234954,1085.2308781936179,Hold Short / Liquidate Buy
476,478,TITAN,EQ,2019-04-12,1105.05,1107.0,1107.95,1094.0,1095.8,1097.0,1100.27,1499571,1649939595.0,57794,729210,48.63,2019,4,-0.73,Slight negative,1111.3428571428572,13.398361799168052,1138.1395807411932,1084.5461335445211,Hold Short / Liquidate Buy
477,479,TITAN,EQ,2019-04-15,1097.0,1102.0,1102.0,1088.0,1089.0,1090.15,1094.01,1116346,1221291546.5,34071,401797,35.99,2019,4,-0.62,Slight negative,1109.5142857142857,14.455800387231099,1138.425886488748,1080.6026849398236,Hold Short / Liquidate Buy
478,480,TITAN,EQ,2019-04-16,1090.15,1093.1,1124.75,1092.4,1124.0,1120.05,1112.77,2144260,2386068295.0,92416,585186,27.29,2019,4,2.74,Positive,1109.767857142857,14.617989537969104,1139.0038362187954,1080.5318780669188,Hold Buy / Liquidate Short
479,481,TITAN,EQ,2019-04-18,1120.05,1125.95,1129.5,1113.5,1123.9,1125.4,1122.97,1609911,1807884929.2,88597,612496,38.05,2019,4,0.48,Slight,1109.1357142857144,13.636227605060323,1136.408169495835,1081.8632590755938,Hold Buy / Liquidate Short
480,482,TITAN,EQ,2019-04-22,1125.4,1125.0,1132.0,1119.1,1122.0,1123.7,1125.16,1307412,1471042804.5,39760,280187,21.43,2019,4,-0.15,Slight,1107.8392857142858,10.86869496398194,1129.5766756422497,1086.1018957863218,Hold Buy / Liquidate Short
481,483,TITAN,EQ,2019-04-23,1123.7,1124.0,1136.7,1120.05,1128.35,1129.55,1129.5,1237289,1397521503.8,40465,354909,28.68,2019,4,0.52,Slight positive,1108.4964285714289,11.911411210821058,1132.319250993071,1084.6736061497868,Hold Buy / Liquidate Short
482,484,TITAN,EQ,2019-04-24,1129.55,1128.0,1152.0,1125.55,1149.0,1149.15,1142.22,1809133,2066432770.3,62637,681933,37.69,2019,4,1.74,Positive,1111.157142857143,16.139963029502713,1143.4370689161485,1078.8772167981376,Hold Buy / Liquidate Short
483,485,TITAN,EQ,2019-04-25,1149.15,1155.0,1165.0,1135.4,1145.65,1141.3,1154.25,3579153,4131237840.95,76638,1762250,49.24,2019,4,-0.68,Slight negative,1114.071428571429,17.67787311308991,1149.4271747976088,1078.715682345249,Hold Buy / Liquidate Short
484,486,TITAN,EQ,2019-04-26,1141.3,1146.7,1149.5,1131.0,1139.2,1137.5,1137.1,846570,962637977.8,35603,289811,34.23,2019,4,-0.33,Slight,1116.314285714286,18.55868476536229,1153.4316552450105,1079.1969161835614,Hold Buy / Liquidate Short
485,487,TITAN,EQ,2019-04-30,1137.5,1140.0,1161.75,1133.5,1161.6,1158.55,1149.87,1469889,1690174307.95,41465,659691,44.88,2019,4,1.85,Positive,1120.039285714286,21.42756293415128,1162.8944115825886,1077.1841598459835,Hold Buy / Liquidate Short
486,488,TITAN,EQ,2019-05-02,1158.55,1159.0,1160.0,1135.6,1141.0,1138.15,1148.24,1517989,1743022074.95,42406,580378,38.23,2019,5,-1.76,Negative,1122.4500000000003,21.431240676250823,1165.312481352502,1079.5875186474987,Hold Buy / Liquidate Short
487,489,TITAN,EQ,2019-05-03,1138.15,1145.0,1154.8,1135.05,1145.0,1145.05,1145.38,1146869,1313597347.6,55241,351026,30.61,2019,5,0.61,Slight positive,1125.771428571429,21.04204320920131,1167.8555149898316,1083.6873421530263,Hold Buy / Liquidate Short
488,490,TITAN,EQ,2019-05-06,1145.05,1142.8,1142.8,1075.1,1082.4,1082.85,1097.34,4064781,4460429644.35,99555,889828,21.89,2019,5,-5.43,Among top losers,1124.532142857143,23.07650826093057,1170.6851593790043,1078.3791263352819,Hold Short / Liquidate Buy
489,491,TITAN,EQ,2019-05-07,1082.85,1097.8,1105.0,1083.0,1090.0,1086.5,1094.54,2605643,2851972302.55,83154,507973,19.5,2019,5,0.34,Slight,1123.2071428571433,24.752838665056885,1172.712820187257,1073.7014655270295,Hold Short / Liquidate Buy
490,492,TITAN,EQ,2019-05-08,1086.5,1090.0,1100.0,1067.85,1096.8,1088.7,1085.83,3336769,3623149019.65,92788,472241,14.15,2019,5,0.2,Slight,1122.614285714286,25.51643081934765,1173.6471473529814,1071.5814240755908,Hold Short / Liquidate Buy
491,493,TITAN,EQ,2019-05-09,1088.7,1100.0,1110.0,1088.7,1103.2,1104.45,1099.15,4362293,4794806501.0,131781,751092,17.22,2019,5,1.45,Positive,1123.6357142857148,24.377720191981762,1172.3911546696784,1074.8802739017513,Hold Short / Liquidate Buy
492,494,TITAN,EQ,2019-05-10,1104.45,1108.0,1137.85,1094.3,1129.45,1132.1,1117.09,3032624,3387711972.85,101440,1044911,34.46,2019,5,2.5,Positive,1124.496428571429,24.453987124067314,1173.4044028195638,1075.5884543232944,Hold Buy / Liquidate Short
493,495,TITAN,EQ,2019-05-13,1132.1,1125.3,1152.8,1124.05,1149.0,1144.7,1144.23,2695155,3083874815.25,97460,804550,29.85,2019,5,1.11,Positive,1125.8750000000007,25.045694778212706,1175.966389556426,1075.7836104435753,Hold Buy / Liquidate Short
