Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No_of_Trades,Deliverable_Qty,Percent_Dly_Qt_to_Traded_Qty
MUTHOOTFIN,EQ,2017-11-27,451.05,451.8,464.8,450.3,462.5,463.15,459.58,640979,294580925.55,12402,222502,34.71
MUTHOOTFIN,NG,2017-11-27,1042.2,1039.98,1039.98,1039.98,1039.98,1039.98,1039.98,55,57198.9,1,55,100
MUTHOOTFIN,EQ,2017-11-28,463.15,464.3,464.95,452.5,452.65,454.35,456.26,714343,325926923.6,8570,495715,69.39
MUTHOOTFIN,EQ,2017-11-29,454.35,455.4,461.25,452,453.2,454.2,456.67,455689,208097711.45,7413,231859,50.88
MUTHOOTFIN,NG,2017-11-29,1039.98,1025,1025,1025,1025,1025,1025,51,52275,1,51,100
MUTHOOTFIN,EQ,2017-11-30,454.2,453,455,438,442.75,442.4,442.76,843261,373365218.25,28359,421647,50
MUTHOOTFIN,NB,2017-11-30,1842,1842.25,1848,1842.25,1848,1848,1844.99,21,38744.75,2,21,100
MUTHOOTFIN,EQ,2017-12-01,442.4,449,450.75,437,439.1,440.5,444.57,418230,185930963.55,8065,105693,25.27
MUTHOOTFIN,NB,2017-12-01,1848,1841,1841,1841,1841,1841,1841,10,18410,1,10,100
MUTHOOTFIN,EQ,2017-12-04,440.5,441.7,446.35,435.45,440,439.95,440.96,224599,99040005.5,5842,64481,28.71
MUTHOOTFIN,NB,2017-12-04,1841,1841.25,1841.55,1841.25,1841.55,1841.55,1841.36,27,49716.85,3,27,100
MUTHOOTFIN,EQ,2017-12-05,439.95,439.95,440.95,430.35,438.95,438.3,434.89,484715,210798835.65,10433,126822,26.16
MUTHOOTFIN,NG,2017-12-05,1025,1020,1020,1020,1020,1020,1020,20,20400,2,20,100
MUTHOOTFIN,EQ,2017-12-06,438.3,437.8,441.95,428.75,432,430.8,435.56,516737,225071954.85,8460,166374,32.2
MUTHOOTFIN,EQ,2017-12-07,430.8,433,437.1,431.85,433.8,434.95,434.35,267914,116368538.45,3891,119311,44.53
MUTHOOTFIN,EQ,2017-12-08,434.95,435,446.8,435,439,439.25,441.71,457008,201863545.45,5856,148272,32.44
MUTHOOTFIN,NB,2017-12-08,1841.55,1845.05,1845.05,1845.05,1845.05,1845.05,1845.05,10,18450.5,1,10,100
MUTHOOTFIN,EQ,2017-12-11,439.25,439.95,444.85,436.1,438.55,437.8,439.11,411038,180490524.7,4998,214858,52.27
MUTHOOTFIN,EQ,2017-12-12,437.8,437.95,440.9,430,431.6,431.45,436.06,242384,105693161.45,4240,88464,36.5
MUTHOOTFIN,NG,2017-12-12,1020,1020,1020,1020,1020,1020,1020,10,10200,1,10,100
MUTHOOTFIN,EQ,2017-12-13,431.45,430,430,409,412.8,413,418.7,1325259,554880056.05,23871,418875,31.61
MUTHOOTFIN,NB,2017-12-13,1845.05,1841.25,1841.25,1841.25,1841.25,1841.25,1841.25,10,18412.5,1,10,100
MUTHOOTFIN,NG,2017-12-13,1020,1019,1019,1019,1019,1019,1019,10,10190,1,10,100
MUTHOOTFIN,EQ,2017-12-14,413,417,426.7,414,422.1,422.1,419.29,1017541,426649624.7,22595,383528,37.69
MUTHOOTFIN,NG,2017-12-14,1019,1018,1018,1018,1018,1018,1018,10,10180,1,10,100
MUTHOOTFIN,EQ,2017-12-15,422.1,426,432.4,424.9,428,429.65,429.13,394785,169412386.35,7583,165483,41.92
MUTHOOTFIN,NG,2017-12-15,1018,1014,1015,1014,1015,1015,1014.82,280,284149.7,5,280,100
MUTHOOTFIN,EQ,2017-12-18,429.65,422.55,443.95,412.25,440.75,439.85,436.45,765312,334021145.25,14644,330540,43.19
MUTHOOTFIN,NF,2017-12-18,1009,1001,1001,1001,1001,1001,1001,5,5005,1,5,100
MUTHOOTFIN,EQ,2017-12-19,439.85,441.95,447.25,440.75,444,444.6,444.47,371199,164986743.2,9526,134253,36.17
MUTHOOTFIN,NB,2017-12-19,1841.25,1852,1852,1852,1852,1852,1852,25,46300,1,25,100
MUTHOOTFIN,EQ,2017-12-20,444.6,444.6,449.8,441.1,446,444.75,446.57,312358,139490580.45,9484,135388,43.34
MUTHOOTFIN,NB,2017-12-20,1852,1847,1848,1846,1846,1846,1847.09,296,546738,15,296,100
MUTHOOTFIN,EQ,2017-12-21,444.75,445,477,445,470.15,472.2,463.1,1702236,788299884.45,29890,580247,34.09
MUTHOOTFIN,NF,2017-12-21,1001,999,999,999,999,999,999,10,9990,1,10,100
MUTHOOTFIN,EQ,2017-12-22,472.2,469.3,471.5,460,463.05,463.4,464.2,585421,271752914.6,11270,148352,25.34
MUTHOOTFIN,NF,2017-12-22,999,985.01,985.01,985.01,985.01,985.01,985.01,2,1970.02,1,2,100
MUTHOOTFIN,NG,2017-12-22,1015,1020,1020,1020,1020,1020,1020,175,178500,2,175,100
MUTHOOTFIN,EQ,2017-12-26,463.4,465.95,472.65,459.95,463,463.85,467.42,578429,270371355.4,11399,173003,29.91
MUTHOOTFIN,NF,2017-12-26,985.01,967.05,967.05,967.05,967.05,967.05,967.05,100,96705,1,100,100
MUTHOOTFIN,EQ,2017-12-27,463.85,464.2,479,462.5,472.7,476.15,473.66,1234849,584895129.15,18720,629439,50.97
MUTHOOTFIN,EQ,2017-12-28,476.15,479.7,483.95,471.15,471.65,473.85,478.28,601464,287667627.3,12103,145167,24.14
MUTHOOTFIN,EQ,2017-12-29,473.85,475.45,484,472.3,474.5,474.65,478.06,425163,203254181.55,6359,90757,21.35
MUTHOOTFIN,EQ,2018-01-01,474.65,474.9,478.6,468.05,468.5,470.3,473.03,155817,73705611.35,3141,42246,27.11
MUTHOOTFIN,NF,2018-01-01,967.05,996.61,996.61,996.61,996.61,996.61,996.61,50,49830.5,1,50,100
MUTHOOTFIN,NG,2018-01-01,1020,1002,1002,1002,1002,1002,1002,25,25050,1,25,100
MUTHOOTFIN,EQ,2018-01-02,470.3,471,474.5,450.85,458.95,458.9,462.3,599045,276938921.45,12417,171193,28.58
MUTHOOTFIN,EQ,2018-01-03,458.9,460,463,455.9,457.3,457.35,459.85,346999,159567403.4,5109,66692,19.22
MUTHOOTFIN,NG,2018-01-03,1002,1020,1020,1020,1020,1020,1020,365,372300,5,340,93.15
MUTHOOTFIN,EQ,2018-01-04,457.35,460.9,465,454.5,462.3,461.95,460.04,558723,257035865.5,6958,85327,15.27
MUTHOOTFIN,NB,2018-01-04,1846,1856.01,1856.01,1856.01,1856.01,1856.01,1856.01,111,206017.11,1,111,100
MUTHOOTFIN,NG,2018-01-04,1020,1030,1032,1030,1032,1032,1030.7,154,158728,2,154,100
MUTHOOTFIN,EQ,2018-01-05,461.95,461.95,473.95,461.9,469.25,471.65,469.68,508207,238695495.55,11682,101526,19.98
MUTHOOTFIN,NG,2018-01-05,1032,1035,1036,1035,1036,1036,1035.75,356,368726,2,356,100
MUTHOOTFIN,EQ,2018-01-08,471.65,471.65,478.3,465.55,471,470.35,470.54,980342,461295026.3,25051,334825,34.15
MUTHOOTFIN,NG,2018-01-08,1036,1010,1037,1010,1037,1037,1025.05,246,252162,6,130,52.85
MUTHOOTFIN,EQ,2018-01-09,470.35,473.5,476.4,468.3,470.65,471.6,471.58,459443,216663551.35,8648,247135,53.79
MUTHOOTFIN,EQ,2018-01-10,471.6,472,475.45,454,455.4,455.45,462.74,1038447,480529927.45,26513,444107,42.77
MUTHOOTFIN,NF,2018-01-10,996.61,999,999,999,999,999,999,8,7992,1,8,100
MUTHOOTFIN,NG,2018-01-10,1037,998.1,1010,998.1,1010,1010,998.77,106,105870,3,106,100
MUTHOOTFIN,EQ,2018-01-11,455.45,455.3,457.4,448.8,450.6,451.1,452.52,1057893,478718651.6,20695,436095,41.22
MUTHOOTFIN,NF,2018-01-11,999,1020,1020,1020,1020,1020,1020,130,132600,1,130,100
MUTHOOTFIN,NG,2018-01-11,1010,1001.1,1037.98,972,1037.96,1037.96,996.27,553,550935.01,9,546,98.73
MUTHOOTFIN,EQ,2018-01-12,451.1,452,455.65,447,450.6,451.5,452.06,414216,187252227.55,8268,200577,48.42
MUTHOOTFIN,NG,2018-01-12,1037.96,1002.61,1002.61,1002.61,1002.61,1002.61,1002.61,250,250652.5,1,250,100
MUTHOOTFIN,EQ,2018-01-15,451.5,455.6,460.3,451.8,452.55,453.15,455.38,706309,321638680.35,16656,287408,40.69
MUTHOOTFIN,NG,2018-01-15,1002.61,972.31,1033.99,972.3,1033.99,1033.99,982.59,300,294776.5,3,250,83.33
MUTHOOTFIN,EQ,2018-01-16,453.15,456,457.9,435.8,441,438.6,444.92,489050,217590430.2,12545,184632,37.75
MUTHOOTFIN,NG,2018-01-16,1033.99,983.15,1018.98,983.06,998,998,993.99,456,453257.36,12,454,99.56
MUTHOOTFIN,EQ,2018-01-17,438.6,439,439.5,424.35,433.35,432.25,430.69,992590,427502861.6,15027,448575,45.19
MUTHOOTFIN,NB,2018-01-17,1856.01,1871.9,1871.9,1871.9,1871.9,1871.9,1871.9,10,18719,1,10,100
MUTHOOTFIN,NG,2018-01-17,998,995,1016.95,986.2,1016.95,1016.95,994.14,515,511980.25,5,515,100
MUTHOOTFIN,EQ,2018-01-18,432.25,436,444.95,425.85,430.2,431.2,436.85,468250,204554072.45,8370,131367,28.05
MUTHOOTFIN,NG,2018-01-18,1016.95,996.25,996.25,996.22,996.22,996.22,996.23,100,99622.6,2,100,100
MUTHOOTFIN,EQ,2018-01-19,431.2,431.2,437.8,424.55,435.5,434.25,430.8,390996,168439817.65,8769,155456,39.76
MUTHOOTFIN,NF,2018-01-19,1020,999,1018,995,1018,1018,1007.12,102,102726.5,6,82,80.39
MUTHOOTFIN,NG,2018-01-19,996.22,998.11,999,998.1,998.2,998.2,998.19,300,299458.1,4,300,100
MUTHOOTFIN,EQ,2018-01-22,434.25,436,438.7,429.55,431.5,433.25,432.2,565922,244590437.15,40482,322993,57.07
MUTHOOTFIN,NG,2018-01-22,998.2,998.2,998.2,998.2,998.2,998.2,998.2,2,1996.4,1,2,100
MUTHOOTFIN,EQ,2018-01-23,433.25,434.4,442.85,432,435.25,435.5,436.49,612008,267134760.55,14722,255708,41.78
MUTHOOTFIN,NG,2018-01-23,998.2,1020,1020,1020,1020,1020,1020,161,164220,4,161,100
MUTHOOTFIN,EQ,2018-01-24,435.5,436,437.1,424.5,426,427.15,429.12,693198,297467124.05,14883,320117,46.18
MUTHOOTFIN,NG,2018-01-24,1020,1000.25,1000.25,1000.25,1000.25,1000.25,1000.25,24,24006,1,24,100
MUTHOOTFIN,EQ,2018-01-25,427.15,436,436,424.1,427.1,425.95,428.4,884228,378806853.8,27563,528373,59.76
MUTHOOTFIN,NB,2018-01-25,1871.9,1860.25,1860.25,1860.25,1860.25,1860.25,1860.25,52,96733,3,52,100
MUTHOOTFIN,EQ,2018-01-29,425.95,428.1,432.1,418.15,419.5,419.8,421.68,433636,182856805.15,9411,212325,48.96
MUTHOOTFIN,NB,2018-01-29,1860.25,1860.75,1860.75,1860.75,1860.75,1860.75,1860.75,15,27911.25,1,15,100
MUTHOOTFIN,EQ,2018-01-30,419.8,417,426.8,400.75,424.9,422.25,411.22,1088278,447525893,22469,178159,16.37
MUTHOOTFIN,EQ,2018-01-31,422.25,422,422,407.6,413.75,415.25,414.39,471658,195451556.55,8567,126881,26.9
MUTHOOTFIN,NB,2018-01-31,1860.75,1861.05,1861.05,1853.2,1853.2,1853.2,1860.35,110,204638.5,5,110,100
MUTHOOTFIN,NF,2018-01-31,1018,995.01,995.01,995.01,995.01,995.01,995.01,50,49750.5,1,50,100
MUTHOOTFIN,EQ,2018-02-01,415.25,414,439.95,408.15,438.45,437.4,429.08,1678218,720091782.55,28130,742263,44.23
MUTHOOTFIN,NB,2018-02-01,1853.2,1855.25,1885,1855.25,1855.25,1855.25,1859.5,7,13016.5,3,5,71.43
MUTHOOTFIN,NG,2018-02-01,1000.25,1000.25,1000.25,998.3,998.3,998.3,999.08,125,124885,2,125,100
MUTHOOTFIN,EQ,2018-02-02,437.4,426.7,430.95,398.35,406,402.1,410.72,1350410,554634308.15,20510,545596,40.4
MUTHOOTFIN,NF,2018-02-02,995.01,1000,1000,995,995,995,997.5,200,199500,3,200,100
MUTHOOTFIN,NG,2018-02-02,998.3,996.5,996.5,996.26,996.26,996.26,996.3,58,57785.48,2,58,100
MUTHOOTFIN,EQ,2018-02-05,402.1,395.05,402.95,387.7,396,396.05,396.01,1068692,423217041.9,47220,532989,49.87
MUTHOOTFIN,NB,2018-02-05,1855.25,1860,1880,1860,1860,1860,1865,40,74600,5,35,87.5
MUTHOOTFIN,NF,2018-02-05,995,1000,1000,1000,1000,1000,1000,50,50000,1,50,100
MUTHOOTFIN,EQ,2018-02-06,396.05,383.8,406.55,363.5,385,391.7,386.45,1298227,501699842.55,18198,427793,32.95
MUTHOOTFIN,NB,2018-02-06,1860,1855,1855,1855,1855,1855,1855,19,35245,1,19,100
MUTHOOTFIN,NF,2018-02-06,1000,1000,1000,1000,1000,1000,1000,50,50000,1,50,100
MUTHOOTFIN,EQ,2018-02-07,391.7,396.6,409,392.6,402,402.95,400.17,688593,275553740.65,20739,257894,37.45
MUTHOOTFIN,EQ,2018-02-08,402.95,407.5,438.4,403.6,431.9,430.7,424.11,1750814,742534018.6,27944,439670,25.11
MUTHOOTFIN,NB,2018-02-08,1855,1855,1855,1855,1855,1855,1855,20,37100,1,20,100
MUTHOOTFIN,EQ,2018-02-09,430.7,425,438.8,413,423,421.9,428.68,1561318,669305859.5,24123,379840,24.33
MUTHOOTFIN,NF,2018-02-09,1000,1002,1002,1002,1002,1002,1002,25,25050,2,25,100
MUTHOOTFIN,EQ,2018-02-12,421.9,425,433.9,413,418.5,417.55,425.46,1087669,462760000.25,22599,325442,29.92
MUTHOOTFIN,NF,2018-02-12,1002,996,996,995,995,995,995.11,100,99510.75,4,100,100
MUTHOOTFIN,EQ,2018-02-14,417.55,420.9,426.9,418.4,419.5,420.45,422.46,596542,252017446.45,10542,173260,29.04
MUTHOOTFIN,EQ,2018-02-15,420.45,416.5,416.7,408.65,412.9,411.35,412.88,628788,259616486.9,14143,240653,38.27
MUTHOOTFIN,NG,2018-02-15,996.26,1001,1001,1001,1001,1001,1001,10,10010,1,10,100
MUTHOOTFIN,EQ,2018-02-16,411.35,413.4,417,405.25,406.2,407.7,410.68,362414,148836267.85,7466,116358,32.11
MUTHOOTFIN,NB,2018-02-16,1855,1851.25,1851.25,1851.25,1851.25,1851.25,1851.25,30,55537.5,1,30,100
MUTHOOTFIN,EQ,2018-02-19,407.7,409,409.9,389,391.55,393.05,395.85,564500,223456766.95,12385,214012,37.91
MUTHOOTFIN,EQ,2018-02-20,393.05,393,393.55,378.6,380.8,380.75,383.24,1680253,643936072.7,40306,1063794,63.31
MUTHOOTFIN,EQ,2018-02-21,380.75,383.85,384.6,374,377,377.45,377.51,466980,176291686.3,10717,169496,36.3
MUTHOOTFIN,EQ,2018-02-22,377.45,379.9,379.9,369.15,372,370.5,372.31,609493,226919894.75,15072,290522,47.67
MUTHOOTFIN,EQ,2018-02-23,370.5,373,389.4,373,388.7,387.8,385.4,1549769,597275978.5,17037,829706,53.54
MUTHOOTFIN,EQ,2018-02-26,387.8,390,395.8,386,388.25,388.5,391.46,518846,203104860.95,10966,146649,28.26
MUTHOOTFIN,EQ,2018-02-27,388.5,390.65,396,387.65,390.8,390.75,391.27,408611,159878994.05,7726,149748,36.65
MUTHOOTFIN,NG,2018-02-27,1001,1000,1000,1000,1000,1000,1000,50,50000,1,50,100
MUTHOOTFIN,EQ,2018-02-28,390.75,385.2,393,383.8,392,391.8,389.74,356419,138911799.1,7691,137042,38.45
MUTHOOTFIN,NB,2018-02-28,1851.25,1856.55,1856.55,1856.55,1856.55,1856.55,1856.55,95,176372.25,2,95,100
MUTHOOTFIN,EQ,2018-03-01,391.8,392,395.35,386,388.8,388.3,390.06,502948,196182155.5,11594,270842,53.85
MUTHOOTFIN,EQ,2018-03-05,388.3,390,391.75,381,387.5,387.05,385.23,486556,187437331.75,13567,191454,39.35
MUTHOOTFIN,NB,2018-03-05,1856.55,1879.9,1879.9,1879.9,1879.9,1879.9,1879.9,10,18799,1,10,100
MUTHOOTFIN,NF,2018-03-05,995,995,999.98,994,994,994,994.92,450,447712,13,400,88.89
MUTHOOTFIN,NG,2018-03-05,1000,1000,1004,999.02,1004,1004,999.38,604,603626.58,7,604,100
MUTHOOTFIN,EQ,2018-03-06,387.05,390,396,377.05,378,381.5,389.86,529750,206530622.05,15527,195862,36.97
MUTHOOTFIN,NG,2018-03-06,1004,1004,1004,1004,1004,1004,1004,45,45180,1,45,100
MUTHOOTFIN,EQ,2018-03-07,381.5,382.4,383,370.15,377.75,377.75,376.54,742890,279726695.9,15298,287047,38.64
MUTHOOTFIN,NB,2018-03-07,1879.9,1879.9,1880,1879.9,1880,1880,1879.96,25,46999,2,25,100
MUTHOOTFIN,EQ,2018-03-08,377.75,378.5,385,371.5,382,381.3,379.27,442524,167835734.45,8938,174327,39.39
MUTHOOTFIN,EQ,2018-03-09,381.3,382.5,386.5,367.1,370.75,370.65,378.35,608392,230186699.15,49670,185611,30.51
MUTHOOTFIN,EQ,2018-03-12,370.65,374,381,363.85,380,378.15,371.16,478850,177730180.5,24126,122349,25.55
MUTHOOTFIN,NB,2018-03-12,1880,1880,1880,1880,1880,1880,1880,10,18800,1,10,100
MUTHOOTFIN,EQ,2018-03-13,378.15,379,401.1,376.15,398,398.05,393.61,952319,374843901.7,27600,236332,24.82
MUTHOOTFIN,NB,2018-03-13,1880,1870.08,1870.08,1870.08,1870.08,1870.08,1870.08,10,18700.8,1,10,100
MUTHOOTFIN,EQ,2018-03-14,398.05,398,406.3,389.05,398.3,398.1,398.07,824299,328127359.9,32153,167772,20.35
MUTHOOTFIN,NB,2018-03-14,1870.08,1882,1883.99,1880,1883.99,1882.91,1882.61,112,210852.73,6,112,100
MUTHOOTFIN,NG,2018-03-14,1004,1010,1010,1010,1010,1010,1010,10,10100,1,10,100
MUTHOOTFIN,EQ,2018-03-15,398.1,398.5,406,392.5,394.15,397.6,400.23,874137,349855426.3,40155,340375,38.94
MUTHOOTFIN,NB,2018-03-15,1882.91,1886,1886,1886,1886,1886,1886,45,84870,2,45,100
MUTHOOTFIN,EQ,2018-03-16,397.6,398,404,393.4,398,396.65,398.76,823743,328476165.55,15129,370364,44.96
MUTHOOTFIN,NB,2018-03-16,1886,1882,1882,1882,1882,1882,1882,10,18820,1,10,100
MUTHOOTFIN,NF,2018-03-16,994,982.2,982.2,982.2,982.2,982.2,982.2,130,127686,1,130,100
MUTHOOTFIN,NG,2018-03-16,1010,994.12,994.12,994.12,994.12,994.12,994.12,100,99412,1,100,100
MUTHOOTFIN,EQ,2018-03-19,396.65,400,403.5,386.05,387.2,388.8,394.2,817041,322075653.1,15788,145764,17.84
MUTHOOTFIN,NB,2018-03-19,1882,1882,1890.25,1882,1886,1886,1888.53,113,213403.5,7,113,100
MUTHOOTFIN,EQ,2018-03-20,388.8,386,398.9,386,389.9,389.45,393.09,655410,257635048.4,14556,66268,10.11
MUTHOOTFIN,NB,2018-03-20,1886,1890,1890,1887,1887,1887,1888.24,80,151059,3,80,100
MUTHOOTFIN,NG,2018-03-20,994.12,995.02,995.02,994,994,994,994.84,285,283530.8,4,285,100
MUTHOOTFIN,EQ,2018-03-21,389.45,392,398,389.25,396.4,394.45,394.44,497807,196353338.8,11961,136637,27.45
MUTHOOTFIN,EQ,2018-03-22,394.45,398,399.4,386.85,388.1,389.2,393.97,693589,273255066.05,12206,230207,33.19
MUTHOOTFIN,EQ,2018-03-23,389.2,385,385,377.65,381,381.4,381.76,459894,175570669.65,10704,191058,41.54
MUTHOOTFIN,EQ,2018-03-26,381.4,381,387,377.9,385.7,384.15,381.74,475925,181681774.6,6542,242213,50.89
MUTHOOTFIN,NB,2018-03-26,1887,1885,1885,1885,1885,1885,1885,35,65975,2,35,100
MUTHOOTFIN,NF,2018-03-26,982.2,980,980,980,980,980,980,10,9800,1,10,100
MUTHOOTFIN,EQ,2018-03-27,384.15,388,406,387.95,401.1,403.5,395.21,1011803,399874702.5,11031,362410,35.82
MUTHOOTFIN,EQ,2018-03-28,403.5,400.95,412,399,405.7,407.45,407.18,933515,380106252.8,14770,247836,26.55
MUTHOOTFIN,NB,2018-03-28,1885,1890,1890,1885,1885,1885,1885.78,320,603450,7,320,100
MUTHOOTFIN,EQ,2018-04-02,407.45,408.7,416.45,400.3,416,413.65,408.04,1034785,422231441.25,18151,403789,39.02
MUTHOOTFIN,NB,2018-04-02,1885,1885,1885,1885,1885,1885,1885,80,150800,2,80,100
MUTHOOTFIN,EQ,2018-04-03,413.65,410.1,418.9,407.05,416,416.8,412.67,601937,248401068.35,6332,266586,44.29
MUTHOOTFIN,EQ,2018-04-04,416.8,418,426.5,412.3,417.3,415.3,419.42,593492,248923118.55,12644,145284,24.48
MUTHOOTFIN,EQ,2018-04-05,415.3,422,433.95,418.95,432.35,432.75,426.41,521511,222376192.1,7816,173764,33.32
MUTHOOTFIN,EQ,2018-04-06,432.75,432.9,432.9,423.65,425.8,427.2,426.86,333690,142437829.1,5534,52730,15.8
MUTHOOTFIN,NB,2018-04-06,1885,1885,1898,1885,1898,1898,1896.03,33,62569,2,33,100
MUTHOOTFIN,EQ,2018-04-09,427.2,426,431.3,423.5,426.5,425.25,427.77,447211,191302901.3,6189,112742,25.21
MUTHOOTFIN,NB,2018-04-09,1898,1900,1900,1900,1900,1900,1900,50,95000,1,50,100
MUTHOOTFIN,EQ,2018-04-10,425.25,427,439,427,436.1,435.65,435.7,1105855,481819551.9,14673,287487,26
MUTHOOTFIN,EQ,2018-04-11,435.65,437,440.4,430.6,434.95,434.15,434.66,766258,333059303.65,19297,232329,30.32
MUTHOOTFIN,EQ,2018-04-12,434.15,435.45,435.55,422.95,428.65,428.6,429.29,348349,149541314.4,5473,86806,24.92
MUTHOOTFIN,NG,2018-04-12,994,1004,1004,1004,1004,1004,1004,100,100400,1,100,100
MUTHOOTFIN,EQ,2018-04-13,428.6,428.95,435.75,427,431.4,431.2,431.62,310889,134186182.7,5194,46264,14.88
MUTHOOTFIN,NB,2018-04-13,1900,1899.99,1899.99,1892,1892,1892,1893.6,5,9467.99,2,5,100
MUTHOOTFIN,EQ,2018-04-16,431.2,430.95,444.7,426.75,443.4,442.95,439.67,590705,259716372.25,10506,182027,30.82
MUTHOOTFIN,NB,2018-04-16,1892,1891,1925,1890.05,1903.99,1903.99,1915.53,164,314147.21,4,150,91.46
MUTHOOTFIN,NF,2018-04-16,980,992.05,992.5,992.05,992.5,992.24,992.24,96,95255.25,6,96,100
MUTHOOTFIN,NG,2018-04-16,1004,1000,1002,999,1002,1002,1001.33,729,729971,8,729,100
MUTHOOTFIN,EQ,2018-04-17,442.95,444,445.05,436.65,438,439.7,440.98,409120,180414290.1,5954,116614,28.5
MUTHOOTFIN,EQ,2018-04-18,439.7,441.4,446.6,426.5,430,428.85,438.48,909904,398972376.35,18926,308077,33.86
MUTHOOTFIN,EQ,2018-04-19,428.85,431.95,431.95,424.85,426.4,428.15,428.15,488115,208988329.35,7796,268269,54.96
MUTHOOTFIN,EQ,2018-04-20,428.15,427,435.9,425.6,431.75,433.35,431.41,374967,161766364.15,8069,146645,39.11
MUTHOOTFIN,EQ,2018-04-23,433.35,430,439.9,428.1,438,437.95,434.63,895976,389420328.95,19249,406188,45.33
MUTHOOTFIN,EQ,2018-04-24,437.95,439.7,449.5,434.1,448.15,445.4,440.98,658358,290322316.3,14270,333249,50.62
MUTHOOTFIN,EQ,2018-04-25,445.4,445.55,454.75,436,437.65,438.35,445.65,1003372,447152200.95,19991,281441,28.05
MUTHOOTFIN,EQ,2018-04-26,438.35,441,448,434,443.05,443.45,442.24,649034,287030009.55,14282,239986,36.98
MUTHOOTFIN,EQ,2018-04-27,443.45,443.5,451.4,441.05,448.95,449.35,448.28,401947,180185705.55,10793,164996,41.05
MUTHOOTFIN,EQ,2018-04-30,449.35,451.7,459,448,450,450.85,452.64,369288,167153467.75,7180,103068,27.91
MUTHOOTFIN,NB,2018-04-30,1903.99,1900,1900,1900,1900,1900,1900,30,57000,1,30,100
MUTHOOTFIN,NG,2018-04-30,1002,999.1,999.1,999.1,999.1,999.1,999.1,6,5994.6,1,6,100
MUTHOOTFIN,EQ,2018-05-02,450.85,452.8,457.35,440.25,444.55,443.8,448.25,374336,167795981.35,7127,119498,31.92
MUTHOOTFIN,NF,2018-05-02,992.24,1000,1000,1000,1000,1000,1000,50,50000,2,50,100
MUTHOOTFIN,EQ,2018-05-03,443.8,440.5,450,425.25,445.2,442.8,436.73,947412,413766550.3,17252,339655,35.85
MUTHOOTFIN,NF,2018-05-03,1000,1000,1000,1000,1000,1000,1000,2,2000,1,2,100
MUTHOOTFIN,EQ,2018-05-04,442.8,442.8,447.8,438.25,442.25,442.4,442.59,401416,177663005.2,9981,70595,17.59
MUTHOOTFIN,NG,2018-05-04,999.1,995.25,995.25,995,995,995,995.17,600,597099,4,600,100
MUTHOOTFIN,EQ,2018-05-07,442.4,442.5,450,439.45,441,441.45,443.24,1004842,445389201.55,8106,777898,77.41
MUTHOOTFIN,NB,2018-05-07,1900,1929.99,1929.99,1929.99,1929.99,1929.99,1929.99,1,1929.99,1,1,100
MUTHOOTFIN,NG,2018-05-07,995,1007,1007,1007,1007,1007,1007,1,1007,1,1,100
MUTHOOTFIN,EQ,2018-05-08,441.45,443,446.8,441,441.45,442.8,443.71,268274,119035651.8,6795,99491,37.09
MUTHOOTFIN,NF,2018-05-08,1000,991.15,998.05,991.15,998.05,998.05,994.6,10,9946,2,5,50
MUTHOOTFIN,EQ,2018-05-09,442.8,442,445.85,436.15,436.45,437.3,440.94,368136,162325617.2,8028,109876,29.85
MUTHOOTFIN,EQ,2018-05-10,437.3,438.4,441.05,424.35,432.1,433.9,430.32,1040195,447619072.8,16191,595105,57.21
MUTHOOTFIN,NF,2018-05-10,998.05,1003,1003,1001,1002.9,1002.9,1001.55,53,53082.4,5,50,94.34
MUTHOOTFIN,EQ,2018-05-11,433.9,434.35,439,428.9,433.85,435.4,435.13,256285,111517936.8,7624,87908,34.3
MUTHOOTFIN,NB,2018-05-11,1929.99,1895.05,1895.05,1895.05,1895.05,1895.05,1895.05,30,56851.5,1,30,100
MUTHOOTFIN,NG,2018-05-11,1007,996.2,1002,996.2,1002,1002,996.28,142,141472,3,140,98.59
MUTHOOTFIN,EQ,2018-05-14,435.4,436,440.5,430.5,433.4,432.1,432.42,1562137,675504028.7,6739,84119,5.38
MUTHOOTFIN,EQ,2018-05-15,432.1,435,442.2,421.55,426.55,426.25,431.98,759321,328012069.65,7636,370740,48.83
MUTHOOTFIN,EQ,2018-05-16,426.25,431.9,437,409.65,419,419.5,423.98,1638626,694747031.4,34160,587046,35.83
MUTHOOTFIN,NF,2018-05-16,1002.9,997.3,997.3,997.3,997.3,997.3,997.3,10,9973,1,10,100
MUTHOOTFIN,EQ,2018-05-17,419.5,408,422.5,387.6,416.5,414.1,403.72,3578981,1444909441.55,53121,758162,21.18
MUTHOOTFIN,EQ,2018-05-18,414.1,416,426.45,409.05,410.7,411.9,416.39,958995,399313974.1,17038,315799,32.93
MUTHOOTFIN,NG,2018-05-18,1002,995.4,995.4,995.25,995.25,995.3,995.3,148,147304.5,2,148,100
MUTHOOTFIN,EQ,2018-05-21,411.9,411.9,414.6,397.45,398.85,399.25,402.22,1415465,569330912.65,16547,1104951,78.06
MUTHOOTFIN,NB,2018-05-21,1895.05,1987,1987,1910,1910,1910,1971.38,120,236565,5,105,87.5
MUTHOOTFIN,NG,2018-05-21,995.3,996.1,996.1,996,996,996.07,996.07,68,67733,2,68,100
