Date,Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No_of_Trades,Deliverable_Qty,Percent_Dly_Qt_to_Traded_Qty,Date_Year,Date_Month,Day_Perc_Change,Trend,Volatility,21_day_SMA,34_day_SMA,Trade_Call,14_day_SMA,14_day_STD,14_day_bollinger_upper,14_day_bollinger_lower
2018-03-21,DRREDDY,EQ,2018-03-21,2157.15,2168.8,2179.85,2130.4,2145.0,2141.7,2152.19,369060,794288712.3,23129,104212,28.24,2018,3,-0.72,Slight negative,0.03503346223060786,2169.2238095238104,2167.861764705882,BUY,2161.900000000002,28.959939173334636,2219.819878346671,2103.980121653333
2018-03-22,DRREDDY,EQ,2018-03-22,2141.7,2139.0,2150.75,2097.1,2110.0,2108.3,2124.65,410402,871960953.05,28329,142575,34.74,2018,3,-1.56,Negative,0.03235933122876629,2166.5880952380962,2164.419117647058,HODL,2153.1000000000017,24.569297601184225,2202.23859520237,2103.9614047976333
2018-03-23,DRREDDY,EQ,2018-03-23,2108.3,2091.0,2101.9,2060.2,2068.15,2072.3,2079.26,474396,986394182.6,22313,184040,38.79,2018,3,-1.71,Negative,0.03387980759312057,2162.130952380953,2161.899999999999,HODL,2145.3500000000017,31.339247941497174,2208.028495882996,2082.6715041170073
2018-03-26,DRREDDY,EQ,2018-03-26,2072.3,2072.0,2109.75,2050.3,2095.05,2104.0,2073.79,500280,1037473444.2,39312,166542,33.29,2018,3,1.53,Positive,0.0404056489068625,2161.204761904763,2161.3249999999994,SELL,2140.175000000002,31.787290336284627,2203.749580672571,2076.600419327433
2018-03-27,DRREDDY,EQ,2018-03-27,2104.0,2096.0,2119.0,2090.0,2106.0,2102.45,2103.12,324567,682604961.55,16374,105913,32.63,2018,3,-0.07,Slight,0.037289375635098126,2158.1285714285723,2160.9117647058815,HODL,2136.8071428571448,33.17919214219917,2203.165527141543,2070.4487585727466
2018-03-28,DRREDDY,EQ,2018-03-28,2102.45,2103.0,2113.6,2071.6,2073.6,2080.55,2083.21,665647,1386680609.45,27194,345132,51.85,2018,3,-1.04,Negative,0.037290922897465,2152.7357142857154,2160.4661764705875,HODL,2132.317857142859,36.32165388867875,2204.9611649202166,2059.674549365501
2018-04-02,DRREDDY,EQ,2018-04-02,2080.55,2080.0,2138.0,2080.0,2130.9,2132.1,2121.71,245975,521888167.8,14812,47079,19.14,2018,4,2.48,Positive,0.04219415047669158,2147.788095238096,2161.075,HODL,2132.4750000000017,36.31514703049315,2205.105294060988,2059.8447059390155
2018-04-03,DRREDDY,EQ,2018-04-03,2132.1,2111.0,2149.85,2111.0,2122.3,2124.9,2128.44,279023,593884901.55,22764,91723,32.87,2018,4,-0.34,Slight,0.04177539390649489,2142.438095238096,2159.441176470588,HODL,2130.79642857143,36.06468261911872,2202.9257938096675,2058.667063333193
2018-04-04,DRREDDY,EQ,2018-04-04,2124.9,2124.0,2125.25,2079.95,2086.15,2091.4,2100.45,353719,742970641.85,32917,113806,32.17,2018,4,-1.58,Negative,0.04184503575576171,2135.766666666668,2156.429411764705,HODL,2124.360714285716,34.31748364997228,2192.9956815856603,2055.7257469857714
2018-04-05,DRREDDY,EQ,2018-04-05,2091.4,2115.0,2135.6,2097.0,2112.0,2111.1,2119.17,375110,794923490.65,22798,139738,37.25,2018,4,0.94,Slight positive,0.038233562009045076,2132.44761904762,2153.6897058823524,HODL,2119.3357142857158,30.221130079745247,2179.7779744452064,2058.893454126225
2018-04-06,DRREDDY,EQ,2018-04-06,2111.1,2112.0,2133.6,2105.05,2122.0,2124.8,2124.83,264845,562749321.1,20389,108454,40.95,2018,4,0.65,Slight positive,0.03579627649537456,2129.9880952380963,2151.9691176470583,HODL,2115.1964285714303,24.245114212702553,2163.686656996835,2066.7062001460254
2018-04-09,DRREDDY,EQ,2018-04-09,2124.8,2120.0,2135.4,2109.0,2120.0,2121.25,2124.12,223287,474288604.25,16873,71675,32.1,2018,4,-0.17,Slight,0.035875989042553375,2128.6380952380964,2149.7764705882346,HODL,2113.703571428573,23.07293172901109,2159.849434886595,2067.557707970551
2018-04-10,DRREDDY,EQ,2018-04-10,2121.25,2123.0,2135.0,2082.75,2114.9,2112.1,2109.55,515981,1088486528.35,28697,161597,31.32,2018,4,-0.43,Slight,0.03401122241104641,2127.14761904762,2146.792647058823,HODL,2113.1500000000015,23.006997263378395,2159.1639945267584,2067.1360054732445
2018-04-11,DRREDDY,EQ,2018-04-11,2112.1,2130.0,2133.05,2090.0,2100.7,2100.7,2105.41,306020,644297289.8,21575,85386,27.9,2018,4,-0.54,Slight negative,0.02189243538401069,2125.7571428571437,2145.283823529411,HODL,2109.1178571428586,19.360095827235327,2147.838048797329,2070.397665488388
2018-04-12,DRREDDY,EQ,2018-04-12,2100.7,2078.0,2078.0,2054.3,2060.0,2060.5,2061.77,679256,1400472127.65,32393,366145,53.9,2018,4,-1.91,Negative,0.027839610036324645,2121.5714285714294,2142.2499999999995,HODL,2103.3178571428584,20.94629219202233,2145.210441526903,2061.4252727588137
2018-04-13,DRREDDY,EQ,2018-04-13,2060.5,2072.3,2096.0,2067.8,2087.9,2089.95,2085.94,441352,920633118.05,29875,188409,42.69,2018,4,1.43,Positive,0.02961669740737277,2117.2119047619053,2140.016176470588,HODL,2102.007142857144,21.183337584265573,2144.373818025675,2059.640467688613
2018-04-16,DRREDDY,EQ,2018-04-16,2089.95,2081.2,2110.0,2075.0,2102.5,2102.45,2099.08,289585,607862393.5,16651,144775,49.99,2018,4,0.6,Slight positive,0.028513759559967527,2113.4500000000007,2139.3985294117642,HODL,2104.160714285716,19.38732911517087,2142.9353725160577,2065.3860560553744
2018-04-17,DRREDDY,EQ,2018-04-17,2102.45,2105.0,2117.15,2088.0,2105.0,2105.55,2104.25,293638,617887227.9,16150,142209,48.43,2018,4,0.15,Slight,0.027494895044412406,2109.77380952381,2137.5897058823525,HODL,2104.27142857143,19.390766183598455,2143.052960938627,2065.489896204233
2018-04-18,DRREDDY,EQ,2018-04-18,2105.55,2114.7,2117.25,2091.05,2100.0,2101.65,2104.84,227808,479499322.9,15073,96887,42.53,2018,4,-0.19,Slight,0.02749871215589113,2107.845238095239,2134.8794117647053,HODL,2104.214285714287,19.39772417828636,2143.00973407086,2065.4188373577144
2018-04-19,DRREDDY,EQ,2018-04-19,2101.65,2111.0,2140.0,2107.0,2135.0,2136.3,2121.7,322550,684354427.4,17298,200706,62.22,2018,4,1.65,Positive,0.03227311231299756,2108.6285714285723,2131.947058823529,HODL,2108.1964285714303,19.88238942735099,2147.961207426132,2068.4316497167283
2018-04-20,DRREDDY,EQ,2018-04-20,2136.3,2130.0,2145.95,2106.05,2118.0,2121.9,2123.55,267337,567702928.4,20541,101548,37.99,2018,4,-0.67,Slight negative,0.032643202456565226,2106.9500000000007,2128.554411764705,HODL,2107.467857142859,19.111007773847174,2145.6898726905533,2069.2458415951646
2018-04-23,DRREDDY,EQ,2018-04-23,2121.9,2123.4,2142.0,2095.0,2138.9,2135.55,2123.47,545145,1157598529.4,17961,272757,50.03,2018,4,0.64,Slight positive,0.022093236493123558,2106.657142857144,2125.732352941176,HODL,2108.228571428573,20.04729709659885,2148.323165621771,2068.1339772353754
2018-04-24,DRREDDY,EQ,2018-04-24,2135.55,2131.9,2180.0,2127.05,2151.45,2150.15,2162.05,886215,1916039077.05,34010,343734,38.79,2018,4,0.68,Slight positive,0.01961397442737789,2108.650000000001,2124.8308823529405,HODL,2112.4250000000015,22.278462780145745,2156.981925560293,2067.86807443971
2018-04-25,DRREDDY,EQ,2018-04-25,2150.15,2151.45,2155.95,2113.0,2116.45,2118.0,2125.57,288899,614075056.1,13388,139600,48.32,2018,4,-1.5,Negative,0.027027327266195975,2110.8261904761916,2123.111764705882,HODL,2112.917857142859,22.323173602122885,2157.5642043471044,2068.2715099386132
2018-04-26,DRREDDY,EQ,2018-04-26,2118.0,2128.0,2147.2,2064.1,2089.8,2076.85,2090.41,1355549,2833659841.8,32556,1054552,77.8,2018,4,-1.94,Negative,0.03389772158811699,2109.533333333334,2120.9720588235286,HODL,2109.4928571428586,23.977055195005853,2157.4469675328705,2061.5387467528467
2018-04-27,DRREDDY,EQ,2018-04-27,2076.85,2098.0,2112.2,2082.0,2100.65,2097.75,2098.73,319344,670216675.7,19182,134997,42.27,2018,4,1.01,Positive,0.03594490047865159,2109.3095238095248,2119.6294117647053,HODL,2107.8142857142875,23.913155605005144,2155.640596924298,2059.987974504277
2018-04-30,DRREDDY,EQ,2018-04-30,2097.75,2110.8,2126.9,2098.05,2111.95,2109.85,2113.29,222664,470553207.1,15059,97957,43.99,2018,4,0.58,Slight positive,0.03146306533480673,2110.7047619047626,2119.039705882353,HODL,2107.6535714285733,23.88968609355362,2155.4329436156804,2059.874199241466
2018-05-02,DRREDDY,EQ,2018-05-02,2109.85,2116.4,2127.8,2102.05,2125.0,2118.2,2119.45,198229,420136200.4,11741,101672,51.29,2018,5,0.4,Slight,0.0312886697222843,2110.042857142858,2118.151470588235,HODL,2108.9035714285733,23.95560368269556,2156.8147787939643,2060.9923640631823
2018-05-03,DRREDDY,EQ,2018-05-03,2118.2,2122.2,2126.1,2087.65,2125.0,2121.1,2107.25,180076,379465118.75,12969,44721,24.83,2018,5,0.14,Slight,0.030436525340395447,2109.8619047619054,2116.375,HODL,2113.2321428571445,19.61917828538178,2152.470499427908,2073.993786286381
2018-05-04,DRREDDY,EQ,2018-05-04,2121.1,2130.0,2145.0,2097.9,2105.0,2106.6,2119.49,364533,772623278.75,20037,104391,28.64,2018,5,-0.68,Slight negative,0.02942973514054932,2110.585714285715,2114.173529411765,HODL,2114.42142857143,18.57621219034842,2151.573852952127,2077.2690041907335
2018-05-07,DRREDDY,EQ,2018-05-07,2106.6,2110.0,2110.75,2055.0,2067.0,2069.5,2069.69,344097,712172894.0,21834,105205,30.57,2018,5,-1.76,Negative,0.030792307220471573,2108.6047619047627,2110.842647058824,HODL,2112.0678571428584,21.984352889685148,2156.0365629222288,2068.099151363488
2018-05-08,DRREDDY,EQ,2018-05-08,2069.5,2090.0,2094.05,2065.0,2075.75,2074.95,2076.65,250444,520085340.25,16680,124787,49.83,2018,5,0.26,Slight,0.024531945574061503,2106.2309523809527,2108.8661764705885,HODL,2109.882142857144,24.101425166473636,2158.0849931900916,2061.6792925241966
2018-05-09,DRREDDY,EQ,2018-05-09,2074.95,2075.85,2085.0,2058.5,2063.05,2064.35,2067.86,254351,525961399.5,13837,129354,50.86,2018,5,-0.51,Slight negative,0.021735540260447772,2103.5214285714287,2107.233823529412,HODL,2107.2178571428585,26.972140948816385,2161.162139040491,2053.273575245226
2018-05-10,DRREDDY,EQ,2018-05-10,2064.35,2055.0,2059.0,1982.0,1992.7,1989.6,2015.82,660318,1331080405.75,34231,321758,48.73,2018,5,-3.62,Among top losers,0.038054443875557675,2097.6880952380952,2102.305882352942,HODL,2096.739285714287,40.10412974405062,2176.947545202388,2016.5310262261855
2018-05-11,DRREDDY,EQ,2018-05-11,1989.6,2003.5,2017.9,1960.0,1990.0,1990.5,1987.93,604488,1201681274.55,26469,331190,54.79,2018,5,0.05,Slight,0.03688518262254145,2092.4404761904766,2097.8588235294123,HODL,2087.3535714285726,48.30104101556175,2183.9556534596964,1990.7514893974492
2018-05-14,DRREDDY,EQ,2018-05-14,1990.5,2012.0,2043.0,2012.0,2015.0,2017.75,2029.09,581715,1180349881.3,31273,251618,43.25,2018,5,1.37,Positive,0.04246745699627623,2090.4047619047624,2095.195588235295,HODL,2078.939285714287,49.50480621022822,2177.9488981347436,1979.9296732938305
2018-05-15,DRREDDY,EQ,2018-05-15,2017.75,2017.75,2030.0,1978.2,2009.0,2008.5,2002.02,404721,810260477.6,24265,202914,50.14,2018,5,-0.46,Slight,0.0425371499408348,2086.526190476191,2093.3191176470596,HODL,2068.82142857143,48.29155729001364,2165.404543151457,1972.2383139914025
2018-05-16,DRREDDY,EQ,2018-05-16,2008.5,2006.0,2008.5,1985.0,2000.0,1993.95,1994.88,274437,547467853.0,16303,145224,52.92,2018,5,-0.72,Slight negative,0.04064951783823882,2081.3595238095245,2090.082352941177,HODL,2059.9607142857153,49.92686643239692,2159.8144471505093,1960.1069814209216
2018-05-17,DRREDDY,EQ,2018-05-17,1993.95,1995.8,1995.8,1950.1,1981.3,1977.15,1972.18,466175,919382238.65,20561,184407,39.56,2018,5,-0.84,Slight negative,0.03965669039413195,2075.2452380952386,2086.3970588235297,HODL,2052.839285714287,54.255347763968565,2161.349981242224,1944.32859018635
2018-05-18,DRREDDY,EQ,2018-05-18,1977.15,1982.8,1992.0,1967.35,1982.0,1982.0,1980.93,507296,1004917908.65,18722,344038,67.82,2018,5,0.25,Slight,0.04073384072913054,2069.5476190476193,2083.498529411765,HODL,2044.5714285714298,55.6856448643292,2155.942718300088,1933.2001388427714
2018-05-21,DRREDDY,EQ,2018-05-21,1982.0,1991.0,1991.0,1887.0,1890.0,1893.05,1914.64,505736,968304130.65,32915,204411,40.42,2018,5,-4.49,Among top losers,0.04849360914538414,2057.9642857142862,2076.467647058824,HODL,2029.0857142857155,65.42860591918202,2159.9429261240793,1898.2285024473515
2018-05-22,DRREDDY,EQ,2018-05-22,1893.05,1902.5,2036.0,1890.0,2004.2,2009.6,1952.03,2019136,3941414142.0,87908,401676,19.89,2018,5,6.16,Among top gainers,0.08449830803868984,2052.616666666667,2073.0764705882357,HODL,2021.3285714285726,60.28626809547318,2141.901107619519,1900.7560352376263
2018-05-23,DRREDDY,EQ,2018-05-23,2009.6,1978.0,1993.9,1934.8,1951.3,1954.35,1963.74,734078,1441540515.3,35841,162826,22.18,2018,5,-2.75,Negative,0.08771055160765105,2043.9880952380952,2069.045588235295,HODL,2009.4178571428583,55.32652934082564,2120.0709158245095,1898.764798461207
2018-05-24,DRREDDY,EQ,2018-05-24,1954.35,1962.7,1985.2,1942.95,1975.9,1972.95,1966.48,458454,901540931.85,19969,154598,33.72,2018,5,0.95,Slight positive,0.08874466244790843,2035.5499999999997,2064.982352941177,HODL,1999.87142857143,48.360010952653795,2096.5914504767375,1903.1514066661225
2018-05-25,DRREDDY,EQ,2018-05-25,1972.95,1975.0,1995.8,1965.0,1967.85,1967.85,1975.25,435249,859727165.65,18556,180947,41.57,2018,5,-0.26,Slight,0.08854995032522947,2028.3999999999996,2060.366176470589,HODL,1992.6107142857156,44.58540714426538,2081.7815285742463,1903.439899997185
2018-05-28,DRREDDY,EQ,2018-05-28,1967.85,1966.75,2012.05,1960.0,2000.0,1994.55,1993.85,508364,1013600118.95,20566,223953,44.05,2018,5,1.36,Positive,0.08924462921707253,2024.4809523809522,2056.6397058823536,HODL,1986.8678571428584,37.830022708584224,2062.5279025600266,1911.20781172569
2018-05-29,DRREDDY,EQ,2018-05-29,1994.55,2000.0,2014.55,1972.6,1977.0,1980.7,1997.3,490670,980016417.15,22074,277123,56.48,2018,5,-0.69,Slight negative,0.08965029113533894,2018.9071428571426,2052.7750000000005,HODL,1980.8928571428585,30.55787609126187,2042.0086093253822,1919.7771049603348
2018-05-30,DRREDDY,EQ,2018-05-30,1980.7,1975.0,1975.0,1952.0,1957.5,1961.8,1962.33,335848,659045052.2,25652,92943,27.67,2018,5,-0.95,Slight negative,0.07451892204325491,2011.857142857143,2048.689705882354,HODL,1978.9071428571442,30.850394942885103,2040.6079327429145,1917.206352971374
2018-05-31,DRREDDY,EQ,2018-05-31,1961.8,1971.8,1971.8,1925.95,1927.85,1936.6,1939.3,1860178,3607444954.0,65528,1288371,69.26,2018,5,-1.28,Negative,0.03667654445222511,2003.209523809524,2045.045588235295,HODL,1975.057142857144,32.60567940820203,2040.2685016735481,1909.84578404074
2018-06-01,DRREDDY,EQ,2018-06-01,1936.6,1940.0,1963.45,1932.35,1941.4,1941.4,1948.08,441861,860778375.0,27698,222113,50.27,2018,6,0.25,Slight,0.02614711224763196,1994.6523809523812,2040.676470588236,HODL,1969.6035714285729,31.27352938364986,2032.1506301958725,1907.0565126612732
2018-06-04,DRREDDY,EQ,2018-06-04,1941.4,1978.0,2027.9,1965.0,1988.0,1996.0,2002.01,1400421,2803650003.65,75109,259622,18.54,2018,6,2.81,Positive,0.03850302339231359,1989.3857142857146,2037.545588235295,HODL,1968.7107142857155,30.238940626614234,2029.188595538944,1908.2328330324872
2018-06-05,DRREDDY,EQ,2018-06-05,1996.0,1980.0,1987.55,1954.0,1963.0,1963.4,1969.43,365344,719518795.0,23672,94050,25.74,2018,6,-1.63,Negative,0.04255066543036406,1984.3333333333337,2033.3647058823535,HODL,1966.5285714285728,29.36721559236544,2025.2630026133038,1907.7941402438419
2018-06-06,DRREDDY,EQ,2018-06-06,1963.4,1963.0,1977.9,1948.0,1961.0,1960.45,1963.48,415605,816033797.95,13779,281139,67.65,2018,6,-0.15,Slight,0.0394089022443518,1978.8809523809527,2029.211764705883,HODL,1965.3357142857155,29.241497308367848,2023.8187089024511,1906.85271966898
2018-06-07,DRREDDY,EQ,2018-06-07,1960.45,1965.0,1976.95,1961.2,1962.0,1964.95,1968.86,152700,300645119.1,9805,43294,28.35,2018,6,0.23,Slight,0.03923951693931423,1974.1476190476194,2024.17205882353,HODL,1964.1178571428586,28.8464543024666,2021.8107657477917,1906.4249485379255
2018-06-08,DRREDDY,EQ,2018-06-08,1964.95,1973.0,2072.6,1973.0,2059.95,2062.9,2035.0,1113559,2266089296.95,57955,287933,25.86,2018,6,4.98,Among top gainers,0.062367231559991104,1977.6380952380957,2022.436764705883,HODL,1976.2500000000016,32.18236497500976,2040.6147299500212,1911.885270049982
2018-06-11,DRREDDY,EQ,2018-06-11,2062.9,2062.05,2125.0,2051.65,2087.2,2083.2,2096.69,1612295,3380487166.05,53151,850524,52.75,2018,6,0.98,Slight positive,0.05771175917213626,1982.0523809523813,2020.8970588235297,HODL,1981.5071428571446,42.4294113210997,2066.365965499344,1896.6483202149452
2018-06-12,DRREDDY,EQ,2018-06-12,2083.2,2097.0,2195.0,2097.0,2195.0,2190.65,2165.73,2097114,4541775813.25,102617,570732,27.22,2018,6,5.16,Among top gainers,0.06929672623919522,1990.2857142857147,2022.088235294118,HODL,1998.3857142857162,69.29209753081444,2136.969909347345,1859.8015192240873
2018-06-13,DRREDDY,EQ,2018-06-13,2190.65,2190.0,2304.0,2185.0,2254.05,2256.3,2264.75,2580254,5843618949.05,112157,524810,20.34,2018,6,3.0,Positive,0.0696442643949942,2002.0857142857149,2026.1558823529417,HODL,2018.6250000000018,97.09477279362822,2212.814545587258,1824.4354544127455
2018-06-14,DRREDDY,EQ,2018-06-14,2256.3,2260.05,2299.65,2246.55,2277.45,2269.4,2269.14,1588963,3605586646.05,86386,348356,21.92,2018,6,0.58,Slight positive,0.059742475140771245,2015.2023809523816,2031.819117647059,HODL,2040.1642857142876,116.47745313111989,2273.1191919765274,1807.2093794520479
2018-06-15,DRREDDY,EQ,2018-06-15,2269.4,2303.0,2385.8,2296.25,2357.9,2349.85,2352.3,4456911,10483994294.1,160015,1319977,29.62,2018,6,3.54,Among top gainers,0.0546272372786876,2032.9500000000005,2039.2338235294121,HODL,2065.5428571428592,141.74151291529463,2349.0258829734485,1782.05983131227
2018-06-18,DRREDDY,EQ,2018-06-18,2349.85,2339.0,2411.0,2292.4,2403.2,2385.85,2345.04,2310151,5417398981.3,96619,349479,15.13,2018,6,1.53,Positive,0.04920636930174406,2052.180952380953,2047.3514705882355,BUY,2094.4821428571445,162.87138343247702,2420.2249097220983,1768.7393759921904
2018-06-19,DRREDDY,EQ,2018-06-19,2385.85,2403.2,2429.6,2376.55,2386.95,2393.0,2403.65,2106466,5063205684.9,101654,345360,16.4,2018,6,0.3,Slight,0.047499029729480294,2075.9880952380954,2055.433823529412,HODL,2125.2821428571447,176.08554259347852,2477.4532280441017,1773.1110576701876
2018-06-20,DRREDDY,EQ,2018-06-20,2393.0,2393.0,2409.9,2352.95,2370.0,2367.75,2373.74,1149681,2729042572.1,50978,324831,28.25,2018,6,-1.06,Negative,0.05683226898788842,2093.0428571428574,2062.688235294118,HODL,2156.0785714285735,178.2373889316913,2512.5533492919562,1799.603793565191
2018-06-21,DRREDDY,EQ,2018-06-21,2367.75,2389.0,2389.0,2306.5,2318.0,2316.4,2325.72,1115131,2593482693.45,78158,341167,30.59,2018,6,-2.17,Negative,0.05448775641218901,2110.2833333333338,2068.858823529412,HODL,2182.8642857142877,171.54564253436357,2525.955570783015,1839.7730006455606
2018-06-22,DRREDDY,EQ,2018-06-22,2316.4,2325.0,2347.5,2274.05,2336.0,2336.25,2311.06,1667277,3853171799.2,69277,523425,31.39,2018,6,0.86,Slight positive,0.048365527072889845,2127.583333333334,2076.7044117647056,HODL,2207.1678571428592,167.07953496089056,2541.3269270646406,1873.0087872210781
2018-06-25,DRREDDY,EQ,2018-06-25,2336.25,2305.0,2326.8,2281.0,2292.8,2290.15,2300.74,1142767,2629207654.15,66013,215619,18.87,2018,6,-1.97,Negative,0.054324014904153534,2142.9309523809534,2083.0338235294116,HODL,2230.507142857145,152.60294867745884,2535.713040212063,1925.3012455022274
2018-06-26,DRREDDY,EQ,2018-06-26,2290.15,2284.0,2285.0,2257.4,2261.0,2267.15,2272.55,628148,1427496737.9,36328,167215,26.62,2018,6,-1.0,Negative,0.03761473208434555,2155.9119047619056,2088.998529411764,HODL,2252.414285714288,131.39268717001886,2515.1996600543257,1989.62891137425
2018-06-27,DRREDDY,EQ,2018-06-27,2267.15,2257.9,2306.8,2245.9,2288.3,2293.8,2278.46,1552070,3536322196.25,61856,688916,44.39,2018,6,1.18,Positive,0.03547371170819818,2170.82142857143,2097.9455882352936,HODL,2275.9035714285733,102.20082316446724,2480.3052177575078,2071.501925099639
2018-06-28,DRREDDY,EQ,2018-06-28,2293.8,2289.0,2325.95,2272.2,2283.25,2295.75,2301.68,1228463,2827524052.6,48858,320987,26.13,2018,6,0.09,Slight,0.03493270034084755,2186.7238095238104,2106.9235294117643,HODL,2292.535714285716,81.77627648410382,2456.0882672539237,2128.9831613175083
2018-06-29,DRREDDY,EQ,2018-06-29,2295.75,2279.95,2284.0,2223.0,2233.0,2235.05,2251.14,898423,2022477413.8,44029,215930,24.03,2018,6,-2.64,Negative,0.04059095997523348,2200.935714285715,2113.3147058823524,HODL,2303.3821428571446,58.68547719424855,2420.7530972456416,2186.0111884686476
2018-07-02,DRREDDY,EQ,2018-07-02,2235.05,2230.0,2260.55,2202.25,2239.1,2240.35,2241.25,774325,1735457207.55,30766,142040,18.34,2018,7,0.24,Slight,0.03826129901119365,2215.1714285714297,2120.1338235294115,HODL,2306.9321428571448,52.520976055518645,2411.974094968182,2201.8901907461077
2018-07-03,DRREDDY,EQ,2018-07-03,2240.35,2258.0,2284.0,2235.2,2274.4,2273.75,2262.7,756573,1711898156.75,36271,114554,15.14,2018,7,1.49,Positive,0.041229758915343744,2228.39761904762,2128.363235294117,HODL,2308.1785714285734,51.422517195538596,2411.0236058196506,2205.333537037496
2018-07-04,DRREDDY,EQ,2018-07-04,2273.75,2273.8,2338.0,2273.8,2318.2,2317.25,2318.58,1065535,2470527239.45,70806,322017,30.22,2018,7,1.91,Positive,0.04197634687837069,2245.24761904762,2138.366176470588,HODL,2311.5964285714304,50.22300064667813,2412.0424298647868,2211.150427278074
2018-07-05,DRREDDY,EQ,2018-07-05,2317.25,2329.95,2348.7,2287.75,2298.65,2298.65,2327.19,830939,1933756075.55,47922,349033,42.0,2018,7,-0.8,Slight negative,0.041357073618745493,2261.352380952382,2147.6794117647055,HODL,2307.939285714288,49.07417924613215,2406.0876442065523,2209.7909272220236
2018-07-06,DRREDDY,EQ,2018-07-06,2298.65,2300.0,2319.9,2255.85,2267.0,2269.05,2292.58,556218,1275175414.6,29072,140878,25.33,2018,7,-1.29,Negative,0.041964203488515255,2275.833333333335,2158.738235294117,HODL,2299.5964285714313,44.52780231014797,2388.6520331917272,2210.5408239511353
2018-07-09,DRREDDY,EQ,2018-07-09,2269.05,2282.0,2335.0,2281.95,2330.1,2330.05,2322.63,729897,1695277034.6,36279,143997,19.73,2018,7,2.69,Positive,0.05077270940074244,2288.5547619047634,2168.1632352941174,HODL,2295.1000000000026,36.89441275190439,2368.8888255038114,2221.311174496194
2018-07-10,DRREDDY,EQ,2018-07-10,2330.05,2345.6,2345.6,2303.0,2318.95,2321.85,2320.07,665940,1545030581.4,52577,255876,38.42,2018,7,-0.35,Slight,0.03958905018689326,2299.9190476190493,2178.972058823529,HODL,2291.821428571431,31.601635268582893,2355.024699108597,2228.6181580342654
2018-07-11,DRREDDY,EQ,2018-07-11,2321.85,2301.0,2333.0,2275.0,2298.0,2301.35,2305.11,820067,1890341621.55,42881,266896,32.55,2018,7,-0.88,Slight negative,0.04214139319291122,2305.1904761904775,2188.630882352941,HODL,2290.746428571431,30.950496853761415,2352.647422278954,2228.845434863908
2018-07-12,DRREDDY,EQ,2018-07-12,2301.35,2326.7,2387.65,2326.65,2352.3,2357.25,2368.21,1312367,3107964292.15,60065,381205,29.05,2018,7,2.43,Positive,0.045866479209329215,2309.9976190476204,2200.0838235294113,HODL,2292.246428571431,33.71119686330098,2359.668822298033,2224.824034844829
2018-07-13,DRREDDY,EQ,2018-07-13,2357.25,2340.0,2366.4,2301.0,2315.0,2319.85,2328.24,466927,1087118157.0,22212,135326,28.98,2018,7,-1.59,Negative,0.046888356750471066,2312.400000000001,2209.651470588235,HODL,2294.3678571428595,34.494523573947156,2363.356904290754,2225.378809994965
2018-07-16,DRREDDY,EQ,2018-07-16,2319.85,2223.1,2223.1,2069.95,2083.0,2093.95,2113.1,3721516,7863930504.15,172401,899440,24.17,2018,7,-9.74,Bear drop,0.10916339254017,2300.2142857142867,2212.9823529411765,HODL,2281.9964285714304,63.701293503007,2409.3990155774445,2154.5938415654164
2018-07-17,DRREDDY,EQ,2018-07-17,2093.95,2060.0,2119.0,2057.05,2070.0,2065.3,2084.63,1422184,2964722652.3,64512,263912,18.56,2018,7,-1.37,Negative,0.10916985889185062,2284.950000000001,2216.026470588235,HODL,2265.675000000002,85.8624498163297,2437.3998996326613,2093.9501003673427
2018-07-18,DRREDDY,EQ,2018-07-18,2065.3,2080.0,2096.55,2040.5,2060.0,2065.65,2062.27,1219549,2515038437.7,57688,360682,29.58,2018,7,0.02,Slight,0.10085372220877874,2269.361904761906,2219.822058823529,HODL,2249.2392857142877,100.44681749863759,2450.1329207115627,2048.3456507170126
2018-07-19,DRREDDY,EQ,2018-07-19,2065.65,2077.8,2077.8,2025.0,2027.2,2029.2,2048.66,762721,1562559079.1,39195,276904,36.3,2018,7,-1.76,Negative,0.09973159732067886,2253.2404761904772,2222.4044117647054,HODL,2234.535714285716,116.47170080286584,2467.4791158914477,2001.5923126799844
2018-07-20,DRREDDY,EQ,2018-07-20,2029.2,2026.0,2073.0,2020.0,2058.6,2051.9,2056.31,755783,1554125804.75,44760,252445,33.4,2018,7,1.12,Positive,0.103898778043957,2240.645238095239,2224.0485294117643,HODL,2221.0750000000016,126.22899482533954,2473.5329896506805,1968.6170103493225
2018-07-23,DRREDDY,EQ,2018-07-23,2051.9,2073.0,2073.0,2032.5,2043.0,2041.7,2047.25,587029,1201793651.05,19798,228360,38.9,2018,7,-0.5,Slight,0.09450037642870866,2226.6190476190486,2226.351470588235,HODL,2204.5000000000014,133.78897706693022,2472.0779541338616,1936.922045866141
2018-07-24,DRREDDY,EQ,2018-07-24,2041.7,2043.0,2090.0,2043.0,2077.6,2077.6,2070.65,1289377,2669852332.8,31725,707455,54.87,2018,7,1.76,Positive,0.10174285247381439,2216.49761904762,2229.7970588235294,SELL,2187.382142857144,133.58435192667784,2454.5508467104996,1920.2134390037884
